instrument_token	exchange_token	tradingsymbol	name	last_price	expiry	strike	tick_size	lot_size	instrument_type	segment	exchange
18516482	72330	BRITANNIA21AUG3240PE	BRITANNIA	0	8/26/2021	3240	0.05	200	PE	NFO-OPT	NFO
18517250	72333	BRITANNIA21AUG3260CE	BRITANNIA	0	8/26/2021	3260	0.05	200	CE	NFO-OPT	NFO
18517506	72334	BRITANNIA21AUG3260PE	BRITANNIA	0	8/26/2021	3260	0.05	200	PE	NFO-OPT	NFO
18517762	72335	BRITANNIA21AUG3280CE	BRITANNIA	0	8/26/2021	3280	0.05	200	CE	NFO-OPT	NFO
18518018	72336	BRITANNIA21AUG3280PE	BRITANNIA	0	8/26/2021	3280	0.05	200	PE	NFO-OPT	NFO
18518274	72337	BRITANNIA21AUG3300CE	BRITANNIA	0	8/26/2021	3300	0.05	200	CE	NFO-OPT	NFO
18518530	72338	BRITANNIA21AUG3300PE	BRITANNIA	0	8/26/2021	3300	0.05	200	PE	NFO-OPT	NFO
18519810	72343	BRITANNIA21AUG3320CE	BRITANNIA	0	8/26/2021	3320	0.05	200	CE	NFO-OPT	NFO
18520066	72344	BRITANNIA21AUG3320PE	BRITANNIA	0	8/26/2021	3320	0.05	200	PE	NFO-OPT	NFO
18520322	72345	BRITANNIA21AUG3340CE	BRITANNIA	0	8/26/2021	3340	0.05	200	CE	NFO-OPT	NFO
18520578	72346	BRITANNIA21AUG3340PE	BRITANNIA	0	8/26/2021	3340	0.05	200	PE	NFO-OPT	NFO
18520834	72347	BRITANNIA21AUG3360CE	BRITANNIA	0	8/26/2021	3360	0.05	200	CE	NFO-OPT	NFO
18521090	72348	BRITANNIA21AUG3360PE	BRITANNIA	0	8/26/2021	3360	0.05	200	PE	NFO-OPT	NFO
18521346	72349	BRITANNIA21AUG3380CE	BRITANNIA	0	8/26/2021	3380	0.05	200	CE	NFO-OPT	NFO
18521602	72350	BRITANNIA21AUG3380PE	BRITANNIA	0	8/26/2021	3380	0.05	200	PE	NFO-OPT	NFO
18521858	72351	BRITANNIA21AUG3400CE	BRITANNIA	0	8/26/2021	3400	0.05	200	CE	NFO-OPT	NFO
18522114	72352	BRITANNIA21AUG3400PE	BRITANNIA	0	8/26/2021	3400	0.05	200	PE	NFO-OPT	NFO
18522370	72353	BRITANNIA21AUG3420CE	BRITANNIA	0	8/26/2021	3420	0.05	200	CE	NFO-OPT	NFO
18522626	72354	BRITANNIA21AUG3420PE	BRITANNIA	0	8/26/2021	3420	0.05	200	PE	NFO-OPT	NFO
18522882	72355	BRITANNIA21AUG3440CE	BRITANNIA	0	8/26/2021	3440	0.05	200	CE	NFO-OPT	NFO
18523138	72356	BRITANNIA21AUG3440PE	BRITANNIA	0	8/26/2021	3440	0.05	200	PE	NFO-OPT	NFO
18523394	72357	BRITANNIA21AUG3460CE	BRITANNIA	0	8/26/2021	3460	0.05	200	CE	NFO-OPT	NFO
18523650	72358	BRITANNIA21AUG3460PE	BRITANNIA	0	8/26/2021	3460	0.05	200	PE	NFO-OPT	NFO
18523906	72359	BRITANNIA21AUG3480CE	BRITANNIA	0	8/26/2021	3480	0.05	200	CE	NFO-OPT	NFO
18524162	72360	BRITANNIA21AUG3480PE	BRITANNIA	0	8/26/2021	3480	0.05	200	PE	NFO-OPT	NFO
18524418	72361	BRITANNIA21AUG3500CE	BRITANNIA	0	8/26/2021	3500	0.05	200	CE	NFO-OPT	NFO
18524674	72362	BRITANNIA21AUG3500PE	BRITANNIA	0	8/26/2021	3500	0.05	200	PE	NFO-OPT	NFO
18524930	72363	BRITANNIA21AUG3520CE	BRITANNIA	0	8/26/2021	3520	0.05	200	CE	NFO-OPT	NFO
18525186	72364	BRITANNIA21AUG3520PE	BRITANNIA	0	8/26/2021	3520	0.05	200	PE	NFO-OPT	NFO
18525442	72365	BRITANNIA21AUG3540CE	BRITANNIA	0	8/26/2021	3540	0.05	200	CE	NFO-OPT	NFO
18525698	72366	BRITANNIA21AUG3540PE	BRITANNIA	0	8/26/2021	3540	0.05	200	PE	NFO-OPT	NFO
18525954	72367	BRITANNIA21AUG3560CE	BRITANNIA	0	8/26/2021	3560	0.05	200	CE	NFO-OPT	NFO
18526210	72368	BRITANNIA21AUG3560PE	BRITANNIA	0	8/26/2021	3560	0.05	200	PE	NFO-OPT	NFO
18526466	72369	BRITANNIA21AUG3580CE	BRITANNIA	0	8/26/2021	3580	0.05	200	CE	NFO-OPT	NFO
18526722	72370	BRITANNIA21AUG3580PE	BRITANNIA	0	8/26/2021	3580	0.05	200	PE	NFO-OPT	NFO
18528002	72375	BRITANNIA21AUG3600CE	BRITANNIA	0	8/26/2021	3600	0.05	200	CE	NFO-OPT	NFO
18528258	72376	BRITANNIA21AUG3600PE	BRITANNIA	0	8/26/2021	3600	0.05	200	PE	NFO-OPT	NFO
18528514	72377	BRITANNIA21AUG3620CE	BRITANNIA	0	8/26/2021	3620	0.05	200	CE	NFO-OPT	NFO
18528770	72378	BRITANNIA21AUG3620PE	BRITANNIA	0	8/26/2021	3620	0.05	200	PE	NFO-OPT	NFO
18529026	72379	BRITANNIA21AUG3640CE	BRITANNIA	0	8/26/2021	3640	0.05	200	CE	NFO-OPT	NFO
18529282	72380	BRITANNIA21AUG3640PE	BRITANNIA	0	8/26/2021	3640	0.05	200	PE	NFO-OPT	NFO
18529538	72381	BRITANNIA21AUG3660CE	BRITANNIA	0	8/26/2021	3660	0.05	200	CE	NFO-OPT	NFO
18529794	72382	BRITANNIA21AUG3660PE	BRITANNIA	0	8/26/2021	3660	0.05	200	PE	NFO-OPT	NFO
18530050	72383	BRITANNIA21AUG3680CE	BRITANNIA	0	8/26/2021	3680	0.05	200	CE	NFO-OPT	NFO
18530306	72384	BRITANNIA21AUG3680PE	BRITANNIA	0	8/26/2021	3680	0.05	200	PE	NFO-OPT	NFO
18530562	72385	BRITANNIA21AUG3700CE	BRITANNIA	0	8/26/2021	3700	0.05	200	CE	NFO-OPT	NFO
18530818	72386	BRITANNIA21AUG3700PE	BRITANNIA	0	8/26/2021	3700	0.05	200	PE	NFO-OPT	NFO
18531074	72387	BRITANNIA21AUG3720CE	BRITANNIA	0	8/26/2021	3720	0.05	200	CE	NFO-OPT	NFO
18531330	72388	BRITANNIA21AUG3720PE	BRITANNIA	0	8/26/2021	3720	0.05	200	PE	NFO-OPT	NFO
18531586	72389	BRITANNIA21AUG3740CE	BRITANNIA	0	8/26/2021	3740	0.05	200	CE	NFO-OPT	NFO
18531842	72390	BRITANNIA21AUG3740PE	BRITANNIA	0	8/26/2021	3740	0.05	200	PE	NFO-OPT	NFO
18532098	72391	BRITANNIA21AUG3760CE	BRITANNIA	0	8/26/2021	3760	0.05	200	CE	NFO-OPT	NFO
18532354	72392	BRITANNIA21AUG3760PE	BRITANNIA	0	8/26/2021	3760	0.05	200	PE	NFO-OPT	NFO
18532610	72393	BRITANNIA21AUG3780CE	BRITANNIA	0	8/26/2021	3780	0.05	200	CE	NFO-OPT	NFO
18533122	72395	BRITANNIA21AUG3780PE	BRITANNIA	0	8/26/2021	3780	0.05	200	PE	NFO-OPT	NFO
18533378	72396	BRITANNIA21AUG3800CE	BRITANNIA	0	8/26/2021	3800	0.05	200	CE	NFO-OPT	NFO
18533634	72397	BRITANNIA21AUG3800PE	BRITANNIA	0	8/26/2021	3800	0.05	200	PE	NFO-OPT	NFO
18533890	72398	BRITANNIA21AUG3820CE	BRITANNIA	0	8/26/2021	3820	0.05	200	CE	NFO-OPT	NFO
18534146	72399	BRITANNIA21AUG3820PE	BRITANNIA	0	8/26/2021	3820	0.05	200	PE	NFO-OPT	NFO
18534658	72401	BRITANNIA21AUG3840CE	BRITANNIA	0	8/26/2021	3840	0.05	200	CE	NFO-OPT	NFO
18534914	72402	BRITANNIA21AUG3840PE	BRITANNIA	0	8/26/2021	3840	0.05	200	PE	NFO-OPT	NFO
18535170	72403	BRITANNIA21AUG3860CE	BRITANNIA	0	8/26/2021	3860	0.05	200	CE	NFO-OPT	NFO
18535426	72404	BRITANNIA21AUG3860PE	BRITANNIA	0	8/26/2021	3860	0.05	200	PE	NFO-OPT	NFO
18535682	72405	BRITANNIA21AUG3880CE	BRITANNIA	0	8/26/2021	3880	0.05	200	CE	NFO-OPT	NFO
18535938	72406	BRITANNIA21AUG3880PE	BRITANNIA	0	8/26/2021	3880	0.05	200	PE	NFO-OPT	NFO
18536194	72407	BRITANNIA21AUG3900CE	BRITANNIA	0	8/26/2021	3900	0.05	200	CE	NFO-OPT	NFO
18536450	72408	BRITANNIA21AUG3900PE	BRITANNIA	0	8/26/2021	3900	0.05	200	PE	NFO-OPT	NFO
18536706	72409	BRITANNIA21AUG3920CE	BRITANNIA	0	8/26/2021	3920	0.05	200	CE	NFO-OPT	NFO
18536962	72410	BRITANNIA21AUG3920PE	BRITANNIA	0	8/26/2021	3920	0.05	200	PE	NFO-OPT	NFO
18537218	72411	BRITANNIA21AUG3940CE	BRITANNIA	0	8/26/2021	3940	0.05	200	CE	NFO-OPT	NFO
18537474	72412	BRITANNIA21AUG3940PE	BRITANNIA	0	8/26/2021	3940	0.05	200	PE	NFO-OPT	NFO
18537730	72413	BRITANNIA21AUG3960CE	BRITANNIA	0	8/26/2021	3960	0.05	200	CE	NFO-OPT	NFO
18537986	72414	BRITANNIA21AUG3960PE	BRITANNIA	0	8/26/2021	3960	0.05	200	PE	NFO-OPT	NFO
18538242	72415	BRITANNIA21AUG3980CE	BRITANNIA	0	8/26/2021	3980	0.05	200	CE	NFO-OPT	NFO
18538498	72416	BRITANNIA21AUG3980PE	BRITANNIA	0	8/26/2021	3980	0.05	200	PE	NFO-OPT	NFO
18541826	72429	BRITANNIA21AUG4000CE	BRITANNIA	0	8/26/2021	4000	0.05	200	CE	NFO-OPT	NFO
18549250	72458	BRITANNIA21AUG4000PE	BRITANNIA	0	8/26/2021	4000	0.05	200	PE	NFO-OPT	NFO
18549506	72459	BRITANNIA21AUG4020CE	BRITANNIA	0	8/26/2021	4020	0.05	200	CE	NFO-OPT	NFO
18549762	72460	BRITANNIA21AUG4020PE	BRITANNIA	0	8/26/2021	4020	0.05	200	PE	NFO-OPT	NFO
18550018	72461	BRITANNIA21AUG4040CE	BRITANNIA	0	8/26/2021	4040	0.05	200	CE	NFO-OPT	NFO
18550274	72462	BRITANNIA21AUG4040PE	BRITANNIA	0	8/26/2021	4040	0.05	200	PE	NFO-OPT	NFO
18550530	72463	BRITANNIA21AUG4060CE	BRITANNIA	0	8/26/2021	4060	0.05	200	CE	NFO-OPT	NFO
18550786	72464	BRITANNIA21AUG4060PE	BRITANNIA	0	8/26/2021	4060	0.05	200	PE	NFO-OPT	NFO
18551042	72465	BRITANNIA21AUG4080CE	BRITANNIA	0	8/26/2021	4080	0.05	200	CE	NFO-OPT	NFO
18551298	72466	BRITANNIA21AUG4080PE	BRITANNIA	0	8/26/2021	4080	0.05	200	PE	NFO-OPT	NFO
18551554	72467	BRITANNIA21AUG4100CE	BRITANNIA	0	8/26/2021	4100	0.05	200	CE	NFO-OPT	NFO
18551810	72468	BRITANNIA21AUG4100PE	BRITANNIA	0	8/26/2021	4100	0.05	200	PE	NFO-OPT	NFO
18552578	72471	BRITANNIA21AUG4120CE	BRITANNIA	0	8/26/2021	4120	0.05	200	CE	NFO-OPT	NFO
18552834	72472	BRITANNIA21AUG4120PE	BRITANNIA	0	8/26/2021	4120	0.05	200	PE	NFO-OPT	NFO
18553090	72473	BRITANNIA21AUG4140CE	BRITANNIA	0	8/26/2021	4140	0.05	200	CE	NFO-OPT	NFO
18553346	72474	BRITANNIA21AUG4140PE	BRITANNIA	0	8/26/2021	4140	0.05	200	PE	NFO-OPT	NFO
18553602	72475	BRITANNIA21AUG4160CE	BRITANNIA	0	8/26/2021	4160	0.05	200	CE	NFO-OPT	NFO
18553858	72476	BRITANNIA21AUG4160PE	BRITANNIA	0	8/26/2021	4160	0.05	200	PE	NFO-OPT	NFO
18554114	72477	BRITANNIA21AUG4180CE	BRITANNIA	0	8/26/2021	4180	0.05	200	CE	NFO-OPT	NFO
18554370	72478	BRITANNIA21AUG4180PE	BRITANNIA	0	8/26/2021	4180	0.05	200	PE	NFO-OPT	NFO
18554626	72479	BRITANNIA21AUG4200CE	BRITANNIA	0	8/26/2021	4200	0.05	200	CE	NFO-OPT	NFO
18554882	72480	BRITANNIA21AUG4200PE	BRITANNIA	0	8/26/2021	4200	0.05	200	PE	NFO-OPT	NFO
18555138	72481	BRITANNIA21AUG4220CE	BRITANNIA	0	8/26/2021	4220	0.05	200	CE	NFO-OPT	NFO
18555394	72482	BRITANNIA21AUG4220PE	BRITANNIA	0	8/26/2021	4220	0.05	200	PE	NFO-OPT	NFO
18643970	72828	CADILAHC21JUN285CE	CADILAHC	0	6/24/2021	285	0.05	2200	CE	NFO-OPT	NFO
18644226	72829	CADILAHC21JUN285PE	CADILAHC	0	6/24/2021	285	0.05	2200	PE	NFO-OPT	NFO
18644482	72830	CADILAHC21JUN290CE	CADILAHC	0	6/24/2021	290	0.05	2200	CE	NFO-OPT	NFO
18644738	72831	CADILAHC21JUN290PE	CADILAHC	0	6/24/2021	290	0.05	2200	PE	NFO-OPT	NFO
18644994	72832	CADILAHC21JUN295CE	CADILAHC	0	6/24/2021	295	0.05	2200	CE	NFO-OPT	NFO
18645250	72833	CADILAHC21JUN295PE	CADILAHC	0	6/24/2021	295	0.05	2200	PE	NFO-OPT	NFO
18645506	72834	CADILAHC21JUN300CE	CADILAHC	0	6/24/2021	300	0.05	2200	CE	NFO-OPT	NFO
18645762	72835	CADILAHC21JUN300PE	CADILAHC	0	6/24/2021	300	0.05	2200	PE	NFO-OPT	NFO
18646018	72836	CADILAHC21JUN305CE	CADILAHC	0	6/24/2021	305	0.05	2200	CE	NFO-OPT	NFO
18672386	72939	CADILAHC21JUN305PE	CADILAHC	0	6/24/2021	305	0.05	2200	PE	NFO-OPT	NFO
18672642	72940	CADILAHC21JUN310CE	CADILAHC	0	6/24/2021	310	0.05	2200	CE	NFO-OPT	NFO
18672898	72941	CADILAHC21JUN310PE	CADILAHC	0	6/24/2021	310	0.05	2200	PE	NFO-OPT	NFO
18673154	72942	CADILAHC21JUN315CE	CADILAHC	0	6/24/2021	315	0.05	2200	CE	NFO-OPT	NFO
18673410	72943	CADILAHC21JUN315PE	CADILAHC	0	6/24/2021	315	0.05	2200	PE	NFO-OPT	NFO
18673922	72945	CADILAHC21JUN320CE	CADILAHC	0	6/24/2021	320	0.05	2200	CE	NFO-OPT	NFO
18674178	72946	CADILAHC21JUN320PE	CADILAHC	0	6/24/2021	320	0.05	2200	PE	NFO-OPT	NFO
18674434	72947	CADILAHC21JUN325CE	CADILAHC	0	6/24/2021	325	0.05	2200	CE	NFO-OPT	NFO
18674690	72948	CADILAHC21JUN325PE	CADILAHC	0	6/24/2021	325	0.05	2200	PE	NFO-OPT	NFO
18674946	72949	CADILAHC21JUN330CE	CADILAHC	0	6/24/2021	330	0.05	2200	CE	NFO-OPT	NFO
18675202	72950	CADILAHC21JUN330PE	CADILAHC	0	6/24/2021	330	0.05	2200	PE	NFO-OPT	NFO
18675458	72951	CADILAHC21JUN335CE	CADILAHC	0	6/24/2021	335	0.05	2200	CE	NFO-OPT	NFO
18675714	72952	CADILAHC21JUN335PE	CADILAHC	0	6/24/2021	335	0.05	2200	PE	NFO-OPT	NFO
18675970	72953	CADILAHC21JUN340CE	CADILAHC	0	6/24/2021	340	0.05	2200	CE	NFO-OPT	NFO
18676226	72954	CADILAHC21JUN340PE	CADILAHC	0	6/24/2021	340	0.05	2200	PE	NFO-OPT	NFO
18676482	72955	CADILAHC21JUN345CE	CADILAHC	0	6/24/2021	345	0.05	2200	CE	NFO-OPT	NFO
18677250	72958	CADILAHC21JUN345PE	CADILAHC	0	6/24/2021	345	0.05	2200	PE	NFO-OPT	NFO
18677506	72959	CADILAHC21JUN350CE	CADILAHC	0	6/24/2021	350	0.05	2200	CE	NFO-OPT	NFO
18677762	72960	CADILAHC21JUN350PE	CADILAHC	0	6/24/2021	350	0.05	2200	PE	NFO-OPT	NFO
18678018	72961	CADILAHC21JUN355CE	CADILAHC	0	6/24/2021	355	0.05	2200	CE	NFO-OPT	NFO
18678274	72962	CADILAHC21JUN355PE	CADILAHC	0	6/24/2021	355	0.05	2200	PE	NFO-OPT	NFO
18678530	72963	CADILAHC21JUN360CE	CADILAHC	0	6/24/2021	360	0.05	2200	CE	NFO-OPT	NFO
18678786	72964	CADILAHC21JUN360PE	CADILAHC	0	6/24/2021	360	0.05	2200	PE	NFO-OPT	NFO
18679042	72965	CADILAHC21JUN365CE	CADILAHC	0	6/24/2021	365	0.05	2200	CE	NFO-OPT	NFO
18679298	72966	CADILAHC21JUN365PE	CADILAHC	0	6/24/2021	365	0.05	2200	PE	NFO-OPT	NFO
18679554	72967	CADILAHC21JUN370CE	CADILAHC	0	6/24/2021	370	0.05	2200	CE	NFO-OPT	NFO
18679810	72968	CADILAHC21JUN370PE	CADILAHC	0	6/24/2021	370	0.05	2200	PE	NFO-OPT	NFO
18705922	73070	CADILAHC21JUN375CE	CADILAHC	0	6/24/2021	375	0.05	2200	CE	NFO-OPT	NFO
18706178	73071	CADILAHC21JUN375PE	CADILAHC	0	6/24/2021	375	0.05	2200	PE	NFO-OPT	NFO
18706434	73072	CADILAHC21JUN380CE	CADILAHC	0	6/24/2021	380	0.05	2200	CE	NFO-OPT	NFO
18706690	73073	CADILAHC21JUN380PE	CADILAHC	0	6/24/2021	380	0.05	2200	PE	NFO-OPT	NFO
18706946	73074	CADILAHC21JUN385CE	CADILAHC	0	6/24/2021	385	0.05	2200	CE	NFO-OPT	NFO
18707202	73075	CADILAHC21JUN385PE	CADILAHC	0	6/24/2021	385	0.05	2200	PE	NFO-OPT	NFO
18707458	73076	CADILAHC21JUN390CE	CADILAHC	0	6/24/2021	390	0.05	2200	CE	NFO-OPT	NFO
18707714	73077	CADILAHC21JUN390PE	CADILAHC	0	6/24/2021	390	0.05	2200	PE	NFO-OPT	NFO
18707970	73078	CADILAHC21JUN395CE	CADILAHC	0	6/24/2021	395	0.05	2200	CE	NFO-OPT	NFO
18708226	73079	CADILAHC21JUN395PE	CADILAHC	0	6/24/2021	395	0.05	2200	PE	NFO-OPT	NFO
18708482	73080	CADILAHC21JUN400CE	CADILAHC	0	6/24/2021	400	0.05	2200	CE	NFO-OPT	NFO
18708738	73081	CADILAHC21JUN400PE	CADILAHC	0	6/24/2021	400	0.05	2200	PE	NFO-OPT	NFO
18708994	73082	CADILAHC21JUN405CE	CADILAHC	0	6/24/2021	405	0.05	2200	CE	NFO-OPT	NFO
18709250	73083	CADILAHC21JUN405PE	CADILAHC	0	6/24/2021	405	0.05	2200	PE	NFO-OPT	NFO
18709506	73084	CADILAHC21JUN410CE	CADILAHC	0	6/24/2021	410	0.05	2200	CE	NFO-OPT	NFO
18709762	73085	CADILAHC21JUN410PE	CADILAHC	0	6/24/2021	410	0.05	2200	PE	NFO-OPT	NFO
18710018	73086	CADILAHC21JUN415CE	CADILAHC	0	6/24/2021	415	0.05	2200	CE	NFO-OPT	NFO
18710274	73087	CADILAHC21JUN415PE	CADILAHC	0	6/24/2021	415	0.05	2200	PE	NFO-OPT	NFO
18710530	73088	CADILAHC21JUN420CE	CADILAHC	0	6/24/2021	420	0.05	2200	CE	NFO-OPT	NFO
18710786	73089	CADILAHC21JUN420PE	CADILAHC	0	6/24/2021	420	0.05	2200	PE	NFO-OPT	NFO
18711042	73090	CADILAHC21JUN425CE	CADILAHC	0	6/24/2021	425	0.05	2200	CE	NFO-OPT	NFO
18711298	73091	CADILAHC21JUN425PE	CADILAHC	0	6/24/2021	425	0.05	2200	PE	NFO-OPT	NFO
18711554	73092	CADILAHC21JUN430CE	CADILAHC	0	6/24/2021	430	0.05	2200	CE	NFO-OPT	NFO
18711810	73093	CADILAHC21JUN430PE	CADILAHC	0	6/24/2021	430	0.05	2200	PE	NFO-OPT	NFO
18720770	73128	CADILAHC21JUN435CE	CADILAHC	0	6/24/2021	435	0.05	2200	CE	NFO-OPT	NFO
18721026	73129	CADILAHC21JUN435PE	CADILAHC	0	6/24/2021	435	0.05	2200	PE	NFO-OPT	NFO
18722562	73135	CADILAHC21JUN440CE	CADILAHC	0	6/24/2021	440	0.05	2200	CE	NFO-OPT	NFO
18722818	73136	CADILAHC21JUN440PE	CADILAHC	0	6/24/2021	440	0.05	2200	PE	NFO-OPT	NFO
18737666	73194	CADILAHC21JUN445CE	CADILAHC	0	6/24/2021	445	0.05	2200	CE	NFO-OPT	NFO
18737922	73195	CADILAHC21JUN445PE	CADILAHC	0	6/24/2021	445	0.05	2200	PE	NFO-OPT	NFO
18738178	73196	CADILAHC21JUN450CE	CADILAHC	0	6/24/2021	450	0.05	2200	CE	NFO-OPT	NFO
18738434	73197	CADILAHC21JUN450PE	CADILAHC	0	6/24/2021	450	0.05	2200	PE	NFO-OPT	NFO
18738690	73198	CADILAHC21JUN455CE	CADILAHC	0	6/24/2021	455	0.05	2200	CE	NFO-OPT	NFO
18738946	73199	CADILAHC21JUN455PE	CADILAHC	0	6/24/2021	455	0.05	2200	PE	NFO-OPT	NFO
18739202	73200	CADILAHC21JUN460CE	CADILAHC	0	6/24/2021	460	0.05	2200	CE	NFO-OPT	NFO
18739458	73201	CADILAHC21JUN460PE	CADILAHC	0	6/24/2021	460	0.05	2200	PE	NFO-OPT	NFO
18739714	73202	CADILAHC21JUN465CE	CADILAHC	0	6/24/2021	465	0.05	2200	CE	NFO-OPT	NFO
18739970	73203	CADILAHC21JUN465PE	CADILAHC	0	6/24/2021	465	0.05	2200	PE	NFO-OPT	NFO
18740226	73204	CADILAHC21JUN470CE	CADILAHC	0	6/24/2021	470	0.05	2200	CE	NFO-OPT	NFO
18740482	73205	CADILAHC21JUN470PE	CADILAHC	0	6/24/2021	470	0.05	2200	PE	NFO-OPT	NFO
18740738	73206	CADILAHC21JUN475CE	CADILAHC	0	6/24/2021	475	0.05	2200	CE	NFO-OPT	NFO
18740994	73207	CADILAHC21JUN475PE	CADILAHC	0	6/24/2021	475	0.05	2200	PE	NFO-OPT	NFO
18741250	73208	CADILAHC21JUN480CE	CADILAHC	0	6/24/2021	480	0.05	2200	CE	NFO-OPT	NFO
18741506	73209	CADILAHC21JUN480PE	CADILAHC	0	6/24/2021	480	0.05	2200	PE	NFO-OPT	NFO
18741762	73210	CADILAHC21JUN485CE	CADILAHC	0	6/24/2021	485	0.05	2200	CE	NFO-OPT	NFO
18742018	73211	CADILAHC21JUN485PE	CADILAHC	0	6/24/2021	485	0.05	2200	PE	NFO-OPT	NFO
18742274	73212	CADILAHC21JUN490CE	CADILAHC	0	6/24/2021	490	0.05	2200	CE	NFO-OPT	NFO
18742530	73213	CADILAHC21JUN490PE	CADILAHC	0	6/24/2021	490	0.05	2200	PE	NFO-OPT	NFO
18742786	73214	CADILAHC21JUN495CE	CADILAHC	0	6/24/2021	495	0.05	2200	CE	NFO-OPT	NFO
18743042	73215	CADILAHC21JUN495PE	CADILAHC	0	6/24/2021	495	0.05	2200	PE	NFO-OPT	NFO
18743298	73216	CADILAHC21JUN500CE	CADILAHC	0	6/24/2021	500	0.05	2200	CE	NFO-OPT	NFO
18743554	73217	CADILAHC21JUN500PE	CADILAHC	0	6/24/2021	500	0.05	2200	PE	NFO-OPT	NFO
18743810	73218	CADILAHC21JUN505CE	CADILAHC	0	6/24/2021	505	0.05	2200	CE	NFO-OPT	NFO
18744066	73219	CADILAHC21JUN505PE	CADILAHC	0	6/24/2021	505	0.05	2200	PE	NFO-OPT	NFO
18744322	73220	CADILAHC21JUN510CE	CADILAHC	0	6/24/2021	510	0.05	2200	CE	NFO-OPT	NFO
18744578	73221	CADILAHC21JUN510PE	CADILAHC	0	6/24/2021	510	0.05	2200	PE	NFO-OPT	NFO
18744834	73222	CADILAHC21JUN515CE	CADILAHC	0	6/24/2021	515	0.05	2200	CE	NFO-OPT	NFO
18745090	73223	CADILAHC21JUN515PE	CADILAHC	0	6/24/2021	515	0.05	2200	PE	NFO-OPT	NFO
18745346	73224	CADILAHC21JUN520CE	CADILAHC	0	6/24/2021	520	0.05	2200	CE	NFO-OPT	NFO
18745602	73225	CADILAHC21JUN520PE	CADILAHC	0	6/24/2021	520	0.05	2200	PE	NFO-OPT	NFO
18745858	73226	CADILAHC21JUN525CE	CADILAHC	0	6/24/2021	525	0.05	2200	CE	NFO-OPT	NFO
18746114	73227	CADILAHC21JUN525PE	CADILAHC	0	6/24/2021	525	0.05	2200	PE	NFO-OPT	NFO
18746370	73228	CADILAHC21JUN530CE	CADILAHC	0	6/24/2021	530	0.05	2200	CE	NFO-OPT	NFO
18747138	73231	CADILAHC21JUN530PE	CADILAHC	0	6/24/2021	530	0.05	2200	PE	NFO-OPT	NFO
18747394	73232	CADILAHC21JUN535CE	CADILAHC	0	6/24/2021	535	0.05	2200	CE	NFO-OPT	NFO
18747650	73233	CADILAHC21JUN535PE	CADILAHC	0	6/24/2021	535	0.05	2200	PE	NFO-OPT	NFO
18747906	73234	CADILAHC21JUN540CE	CADILAHC	0	6/24/2021	540	0.05	2200	CE	NFO-OPT	NFO
18748162	73235	CADILAHC21JUN540PE	CADILAHC	0	6/24/2021	540	0.05	2200	PE	NFO-OPT	NFO
18748418	73236	CADILAHC21JUN545CE	CADILAHC	0	6/24/2021	545	0.05	2200	CE	NFO-OPT	NFO
18748674	73237	CADILAHC21JUN545PE	CADILAHC	0	6/24/2021	545	0.05	2200	PE	NFO-OPT	NFO
18748930	73238	CADILAHC21JUN550CE	CADILAHC	0	6/24/2021	550	0.05	2200	CE	NFO-OPT	NFO
18749186	73239	CADILAHC21JUN550PE	CADILAHC	0	6/24/2021	550	0.05	2200	PE	NFO-OPT	NFO
18759682	73280	CADILAHC21JUN555CE	CADILAHC	0	6/24/2021	555	0.05	2200	CE	NFO-OPT	NFO
18759938	73281	CADILAHC21JUN555PE	CADILAHC	0	6/24/2021	555	0.05	2200	PE	NFO-OPT	NFO
18760962	73285	CADILAHC21JUN560CE	CADILAHC	0	6/24/2021	560	0.05	2200	CE	NFO-OPT	NFO
18761218	73286	CADILAHC21JUN560PE	CADILAHC	0	6/24/2021	560	0.05	2200	PE	NFO-OPT	NFO
18761474	73287	CADILAHC21JUN565CE	CADILAHC	0	6/24/2021	565	0.05	2200	CE	NFO-OPT	NFO
18761730	73288	CADILAHC21JUN565PE	CADILAHC	0	6/24/2021	565	0.05	2200	PE	NFO-OPT	NFO
18864386	73689	CADILAHC21JUN570CE	CADILAHC	0	6/24/2021	570	0.05	2200	CE	NFO-OPT	NFO
18865154	73692	CADILAHC21JUN570PE	CADILAHC	0	6/24/2021	570	0.05	2200	PE	NFO-OPT	NFO
18865410	73693	CADILAHC21JUN575CE	CADILAHC	0	6/24/2021	575	0.05	2200	CE	NFO-OPT	NFO
18866178	73696	CADILAHC21JUN575PE	CADILAHC	0	6/24/2021	575	0.05	2200	PE	NFO-OPT	NFO
18866434	73697	CADILAHC21JUN580CE	CADILAHC	0	6/24/2021	580	0.05	2200	CE	NFO-OPT	NFO
18866690	73698	CADILAHC21JUN580PE	CADILAHC	0	6/24/2021	580	0.05	2200	PE	NFO-OPT	NFO
18866946	73699	CADILAHC21JUN585CE	CADILAHC	0	6/24/2021	585	0.05	2200	CE	NFO-OPT	NFO
18867202	73700	CADILAHC21JUN585PE	CADILAHC	0	6/24/2021	585	0.05	2200	PE	NFO-OPT	NFO
18889730	73788	CADILAHC21JUN590CE	CADILAHC	0	6/24/2021	590	0.05	2200	CE	NFO-OPT	NFO
18889986	73789	CADILAHC21JUN590PE	CADILAHC	0	6/24/2021	590	0.05	2200	PE	NFO-OPT	NFO
